Hora,Entidad,Municipioenqueselevioporultimavez,Estatura,Sexo,Edad
12:00:PM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1,MUJER,3
5:00:AM,PUEBLA,PUEBLA,1,MUJER,3
12:00:PM,null,null,1,HOMBRE,4
12:00:PM,CHIHUAHUA,AHUMADA,1,HOMBRE,4
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1,HOMBRE,4
9:30:38AM,ESTADODEMEXICO,null,1,HOMBRE,4
9:00:AM,SONORA,SANLUISRIOCOLORADO,1,HOMBRE,4
4:30:35AM,ESTADODEMEXICO,VALLEDEBRAVO,1,HOMBRE,4
2:00:AM,BAJACALIFORNIA,ENSENADA,1,HOMBRE,4
6:00:AM,PUEBLA,PUEBLA,1,MUJER,4
7:15:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1,MUJER,4
10:00:AM,JALISCO,GUADALAJARA,1,HOMBRE,4
6:00:AM,MORELOS,CUERNAVACA,1,HOMBRE,4
6:00:AM,MORELOS,CUERNAVACA,1,HOMBRE,4
12:00:PM,BAJACALIFORNIA,TIJUANA,1,HOMBRE,4
6:00:AM,PUEBLA,ATLIXCO,1,HOMBRE,4
4:00:AM,PUEBLA,PUEBLA,1,HOMBRE,4
1:00:AM,ESTADODEMEXICO,ZINACANTEPEC,1,MUJER,4
11:30:AM,PUEBLA,SANMARTINTEXMELUCAN,1,MUJER,4
2:00:AM,SINALOA,CULIACAN,1,HOMBRE,4
5:30:AM,QUERETARO,QUERETARO,1,HOMBRE,4
8:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1,MUJER,4
1:00:AM,ESTADODEMEXICO,CHALCO,1,MUJER,4
8:00:AM,PUEBLA,PUEBLA,1,MUJER,4
2:45:AM,ESTADODEMEXICO,CHIMALHUACAN,1,MUJER,4
1:00:AM,MORELOS,CUERNAVACA,1,HOMBRE,4
8:00:AM,PUEBLA,PUEBLA,1,MUJER,4
12:40:PM,OAXACA,OAXACADEJUAREZ,1,HOMBRE,5
12:00:PM,BAJACALIFORNIA,TIJUANA,1,MUJER,5
10:00:AM,PUEBLA,PUEBLA,1,MUJER,5
9:00:AM,SINALOA,CULIACAN,1,HOMBRE,5
1:00:AM,PUEBLA,CHALCHICOMULADESESMA,1,HOMBRE,5
7:30:AM,SINALOA,CULIACAN,1,HOMBRE,5
12:15:PM,ESTADODEMEXICO,ECATEPECDEMORELOS,1,MUJER,5
12:00:PM,JALISCO,ZAPOPAN,1,HOMBRE,5
12:00:PM,PUEBLA,CHIGNAHUAPAN,1,MUJER,5
5:00:AM,JALISCO,LAGOSDEMORENO,1,MUJER,5
2:00:AM,SINALOA,CULIACAN,1,MUJER,5
10:30:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1,MUJER,5
6:00:AM,MORELOS,CUERNAVACA,1,HOMBRE,5
2:00:AM,PUEBLA,TEPEACA,1,HOMBRE,5
8:00:AM,ESTADODEMEXICO,IXTAPALUCA,1,HOMBRE,5
10:00:AM,SONORA,HERMOSILLO,1,HOMBRE,5
3:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1,MUJER,5
12:30:PM,ESTADODEMEXICO,ALMOLOYADEJUAREZ,1,MUJER,5
10:00:AM,PUEBLA,PUEBLA,1,HOMBRE,5
9:00:AM,ESTADODEMEXICO,TOLUCA,1,MUJER,5
1:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1,HOMBRE,5
8:00:AM,PUEBLA,PUEBLA,1,MUJER,5
7:00:AM,AGUASCALIENTES,AGUASCALIENTES,1,MUJER,5
9:00:AM,ESTADODEMEXICO,TOLUCA,1,HOMBRE,5
12:00:PM,PUEBLA,PUEBLA,1,HOMBRE,5
11:00:AM,NUEVOLEON,GRAL.ESCOBEDO,1,HOMBRE,5
12:00:PM,TAMAULIPAS,MATAMOROS,1,HOMBRE,6
8:45:AM,GUERRERO,TAXCODEALARCON,1,MUJER,6
12:00:PM,ESTADODEMEXICO,ALMOLOYADEJUAREZ,1,HOMBRE,6
2:00:AM,CHIAPAS,BERRIOZABAL,1,HOMBRE,6
2:00:AM,ESTADODEMEXICO,SANFELIPEDELPROGRESO,1,MUJER,6
9:30:AM,MORELOS,CUERNAVACA,1,MUJER,6
10:00:AM,PUEBLA,TEZIUTLAN,1,HOMBRE,6
3:00:AM,ESTADODEMEXICO,METEPEC,1,MUJER,6
9:00:AM,SINALOA,CULIACAN,1,HOMBRE,6
3:00:AM,GUERRERO,ACAPULCODEJUAREZ,1,MUJER,6
2:00:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1,MUJER,6
10:30:AM,ESTADODEMEXICO,IXTAPALUCA,1,HOMBRE,6
10:00:AM,PUEBLA,HUEJOTZINGO,1,HOMBRE,6
2:00:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1,MUJER,6
5:00:42AM,ESTADODEMEXICO,TIANGUISTENCO,1,MUJER,7
12:00:PM,PUEBLA,ZACATLAN,1,HOMBRE,7
10:30:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1,HOMBRE,7
5:00:AM,ESTADODEMEXICO,ZINACANTEPEC,1,HOMBRE,7
9:00:AM,ESTADODEMEXICO,CHALCO,1,MUJER,7
9:00:AM,ESTADODEMEXICO,AMATEPEC,1,HOMBRE,7
1:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1,HOMBRE,7
10:00:AM,PUEBLA,HUAUCHINANGO,1,MUJER,7
12:00:PM,PUEBLA,CUETZALANDELPROGRESO,1,HOMBRE,7
12:00:PM,SONORA,MAGDALENA,1,HOMBRE,7
12:00:PM,CIUDADDEMEXICO,VENUSTIANOCARRANZA,1,HOMBRE,8
12:00:PM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1,MUJER,8
1:00:AM,SONORA,PUERTOPEÑASCO,1,HOMBRE,8
11:45:AM,COLIMA,TECOMAN,1,MUJER,8
1:00:AM,AGUASCALIENTES,CALVILLO,1,HOMBRE,8
2:00:AM,AGUASCALIENTES,JESUSMARIA,1,HOMBRE,8
8:00:AM,ESTADODEMEXICO,VILLAVICTORIA,1,MUJER,8
8:00:AM,HIDALGO,null,1,HOMBRE,9
6:00:AM,BAJACALIFORNIA,MEXICALI,1,HOMBRE,9
12:00:PM,JALISCO,TEPATITLANDEMORELOS,1,MUJER,9
7:30:58AM,ESTADODEMEXICO,CHIMALHUACAN,1,MUJER,10
6:00:AM,PUEBLA,TEZIUTLAN,1,MUJER,11
5:00:AM,SONORA,PUERTOPEÑASCO,1,HOMBRE,null
5:00:AM,SONORA,CAJEME,1,HOMBRE,null
10:30:AM,SONORA,HERMOSILLO,1,MUJER,null
8:00:AM,SONORA,CAJEME,1,MUJER,null
11:30:AM,JALISCO,TLAQUEPAQUE,1,MUJER,null
7:00:AM,SONORA,HERMOSILLO,1,MUJER,null
8:20:AM,ESTADODEMEXICO,OTUMBA,1.01,HOMBRE,3
4:00:AM,ESTADODEMEXICO,TECAMAC,1.01,MUJER,5
2:00:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.01,MUJER,5
4:00:AM,ESTADODEMEXICO,TECAMAC,1.01,MUJER,5
8:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.01,HOMBRE,6
9:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.01,MUJER,7
12:00:PM,CIUDADDEMEXICO,ALVAROOBREGON,1.02,MUJER,4
6:59:16AM,ESTADODEMEXICO,CUAUTITLANIZCALLI,1.03,MUJER,3
3:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.04,HOMBRE,7
2:30:AM,PUEBLA,PUEBLA,1.05,MUJER,3
10:00:AM,ESTADODEMEXICO,TEMASCALCINGO,1.05,MUJER,4
6:13:40AM,ESTADODEMEXICO,TOLUCA,1.05,MUJER,5
8:30:AM,ESTADODEMEXICO,TEXCOCO,1.05,MUJER,5
12:00:PM,ESTADODEMEXICO,CHALCO,1.05,HOMBRE,5
1:00:AM,AGUASCALIENTES,JESUSMARIA,1.05,HOMBRE,5
1:30:AM,PUEBLA,ATLIXCO,1.05,MUJER,6
10:00:AM,QUERETARO,QUERETARO,1.05,HOMBRE,7
3:00:AM,ESTADODEMEXICO,METEPEC,1.05,MUJER,9
10:00:AM,ESTADODEMEXICO,XONACATLAN,1.05,HOMBRE,11
2:00:AM,TAMAULIPAS,MIER,1.05,MUJER,29
7:35:AM,GUERRERO,ACAPULCODEJUAREZ,1.05,HOMBRE,null
11:45:AM,PUEBLA,CUAUTLANCINGO,1.06,MUJER,3
12:00:PM,VERACRUZ,null,1.06,MUJER,null
8:00:AM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.07,HOMBRE,4
12:00:PM,PUEBLA,PUEBLA,1.07,MUJER,5
8:30:AM,ESTADODEMEXICO,TECAMAC,1.07,MUJER,6
9:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.07,HOMBRE,6
9:30:AM,GUANAJUATO,APASEOELALTO,1.07,HOMBRE,28
12:00:PM,VERACRUZ,COATEPEC,1.1,HOMBRE,2
10:30:AM,PUEBLA,TEHUACAN,1.1,HOMBRE,3
3:00:AM,PUEBLA,PUEBLA,1.1,HOMBRE,3
3:00:AM,PUEBLA,TEHUACAN,1.1,HOMBRE,3
6:00:AM,PUEBLA,PUEBLA,1.1,MUJER,3
2:30:AM,ESTADODEMEXICO,TEMOAYA,1.1,HOMBRE,3
2:00:26AM,ESTADODEMEXICO,VALLEDEBRAVO,1.1,MUJER,4
12:00:17PM,ESTADODEMEXICO,TOLUCA,1.1,HOMBRE,4
12:00:PM,PUEBLA,CHIGNAHUAPAN,1.1,HOMBRE,4
8:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.1,MUJER,4
8:30:AM,ESTADODEMEXICO,CHIMALHUACAN,1.1,MUJER,4
11:30:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.1,MUJER,4
5:30:AM,ESTADODEMEXICO,ATLACOMULCO,1.1,HOMBRE,4
2:00:AM,ESTADODEMEXICO,IXTAPALUCA,1.1,HOMBRE,4
7:00:AM,PUEBLA,TEPEACA,1.1,MUJER,4
12:00:PM,ESTADODEMEXICO,TOLUCA,1.1,MUJER,4
12:00:PM,ESTADODEMEXICO,JILOTEPEC,1.1,HOMBRE,4
8:00:AM,COLIMA,MANZANILLO,1.1,HOMBRE,4
12:00:PM,PUEBLA,PUEBLA,1.1,MUJER,5
8:00:AM,OAXACA,SANTACRUZXOXOCOTLAN,1.1,MUJER,5
12:00:PM,OAXACA,OAXACADEJUAREZ,1.1,MUJER,5
11:00:AM,PUEBLA,PUEBLA,1.1,MUJER,5
9:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.1,MUJER,5
10:00:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.1,MUJER,5
10:00:AM,PUEBLA,PUEBLA,1.1,HOMBRE,5
12:00:PM,PUEBLA,XIUTETELCO,1.1,HOMBRE,5
11:00:AM,ESTADODEMEXICO,METEPEC,1.1,MUJER,5
9:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.1,MUJER,5
11:30:AM,ESTADODEMEXICO,ATIZAPANDEZARAGOZA,1.1,MUJER,5
12:30:PM,ESTADODEMEXICO,ACULCO,1.1,MUJER,5
12:00:PM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.1,MUJER,5
10:30:AM,COLIMA,TECOMAN,1.1,MUJER,5
12:00:PM,ESTADODEMEXICO,CHALCO,1.1,MUJER,5
8:30:54AM,ESTADODEMEXICO,CHALCO,1.1,HOMBRE,6
9:30:AM,HIDALGO,CUAUTEPECDEHINOJOSA,1.1,HOMBRE,6
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.1,HOMBRE,6
10:30:AM,BAJACALIFORNIA,ENSENADA,1.1,MUJER,6
12:50:32PM,ESTADODEMEXICO,null,1.1,MUJER,6
2:00:AM,SINALOA,CULIACAN,1.1,HOMBRE,6
12:00:PM,MORELOS,JIUTEPEC,1.1,HOMBRE,6
6:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.1,HOMBRE,6
1:30:AM,ESTADODEMEXICO,TENANCINGO,1.1,HOMBRE,6
3:30:AM,ESTADODEMEXICO,TOLUCA,1.1,MUJER,6
11:00:AM,ESTADODEMEXICO,CHIAUTLA,1.1,MUJER,6
4:00:AM,ESTADODEMEXICO,LAPAZ,1.1,HOMBRE,6
6:30:AM,ESTADODEMEXICO,CHALCO,1.1,HOMBRE,6
6:30:AM,PUEBLA,PUEBLA,1.1,MUJER,6
10:00:AM,MICHOACAN,LAZAROCARDENAS,1.1,HOMBRE,6
9:31:AM,CHIAPAS,VILLACOMALTITLAN,1.1,MUJER,6
1:30:AM,NUEVOLEON,GRAL.ESCOBEDO,1.1,MUJER,6
5:00:AM,SONORA,NAVOJOA,1.1,MUJER,7
11:00:AM,CHIHUAHUA,BOCOYNA,1.1,HOMBRE,7
12:00:PM,CIUDADDEMEXICO,TLALPAN,1.1,MUJER,7
9:30:AM,CHIHUAHUA,CUAUHTEMOC,1.1,HOMBRE,7
9:00:AM,SINALOA,CULIACAN,1.1,MUJER,7
12:00:PM,CIUDADDEMEXICO,IZTAPALAPA,1.1,MUJER,7
12:00:PM,QUERETARO,QUERETARO,1.1,MUJER,7
9:30:AM,ESTADODEMEXICO,TOLUCA,1.1,MUJER,7
1:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.1,MUJER,7
6:00:AM,PUEBLA,ATLIXCO,1.1,HOMBRE,7
11:30:AM,ESTADODEMEXICO,ATIZAPANDEZARAGOZA,1.1,HOMBRE,7
8:30:AM,MORELOS,XOCHITEPEC,1.1,HOMBRE,7
5:00:AM,ESTADODEMEXICO,TOLUCA,1.1,HOMBRE,7
12:00:PM,ESTADODEMEXICO,ALMOLOYADEJUAREZ,1.1,MUJER,7
3:30:AM,PUEBLA,ACAJETE,1.1,HOMBRE,7
10:17:AM,CHIAPAS,VILLACOMALTITLAN,1.1,MUJER,7
11:00:AM,NUEVOLEON,GRAL.ESCOBEDO,1.1,MUJER,7
12:00:PM,PUEBLA,PUEBLA,1.1,HOMBRE,8
1:00:AM,CHIHUAHUA,CUAUHTEMOC,1.1,HOMBRE,8
5:00:AM,ESTADODEMEXICO,ZINACANTEPEC,1.1,MUJER,8
7:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.1,HOMBRE,8
1:00:AM,ESTADODEMEXICO,JOCOTITLAN,1.1,MUJER,8
10:30:AM,ESTADODEMEXICO,VILLAGUERRERO,1.1,HOMBRE,8
12:00:PM,YUCATAN,TIZIMIN,1.1,HOMBRE,8
11:00:AM,NUEVOLEON,MONTERREY,1.1,HOMBRE,8
12:00:43PM,ESTADODEMEXICO,NICOLASROMERO,1.1,HOMBRE,9
7:00:AM,PUEBLA,PUEBLA,1.1,HOMBRE,9
12:00:PM,CIUDADDEMEXICO,GUSTAVOA.MADERO,1.1,HOMBRE,9
3:30:AM,COAHUILADEZARAGOZA,SANBUENAVENTURA,1.1,HOMBRE,9
6:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.1,MUJER,9
8:00:28AM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.1,HOMBRE,10
11:30:AM,JALISCO,ELSALTO,1.1,HOMBRE,10
12:00:PM,CHIHUAHUA,HIDALGODELPARRAL,1.1,HOMBRE,10
8:00:AM,PUEBLA,CHALCHICOMULADESESMA,1.1,HOMBRE,10
9:30:AM,BAJACALIFORNIA,TECATE,1.1,HOMBRE,11
10:00:AM,PUEBLA,HUAUCHINANGO,1.1,HOMBRE,11
8:00:AM,SONORA,NOGALES,1.1,MUJER,12
2:00:AM,SONORA,NOGALES,1.1,MUJER,13
12:00:PM,SONORA,BACUM,1.1,HOMBRE,13
2:00:AM,SONORA,NOGALES,1.1,MUJER,15
11:00:AM,SONORA,HERMOSILLO,1.1,MUJER,17
4:35:AM,ESTADODEMEXICO,TOLUCA,1.1,MUJER,19
12:00:PM,CHIHUAHUA,null,1.1,MUJER,37
12:00:PM,ZACATECAS,OJOCALIENTE,1.1,HOMBRE,40
12:00:PM,JALISCO,ENCARNACIONDEDIAZ,1.1,HOMBRE,41
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.1,HOMBRE,null
12:00:PM,COAHUILADEZARAGOZA,SALTILLO,1.1,HOMBRE,null
12:00:PM,ESTADODEMEXICO,IXTAPANDELASAL,1.1,HOMBRE,null
10:36:07AM,SONORA,HERMOSILLO,1.1,HOMBRE,null
9:30:AM,ESTADODEMEXICO,TECAMAC,1.11,HOMBRE,4
5:00:AM,ESTADODEMEXICO,COACALCODEBERRIOZABAL,1.11,HOMBRE,5
3:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.11,HOMBRE,6
8:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.11,HOMBRE,7
7:00:AM,ESTADODEMEXICO,TECAMAC,1.11,HOMBRE,8
3:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.11,MUJER,9
1:00:44AM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.11,MUJER,10
12:30:PM,ESTADODEMEXICO,HUEHUETOCA,1.11,HOMBRE,10
12:30:PM,PUEBLA,PUEBLA,1.13,MUJER,16
1:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.14,MUJER,10
12:00:PM,SONORA,NOGALES,1.14,MUJER,12
12:00:PM,ESTADODEMEXICO,TOLUCA,1.15,HOMBRE,3
11:30:AM,COLIMA,COLIMA,1.15,HOMBRE,4
11:28:AM,CHIAPAS,TAPACHULA,1.15,HOMBRE,4
12:00:PM,PUEBLA,CHIGNAHUAPAN,1.15,HOMBRE,5
7:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.15,MUJER,5
11:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.15,MUJER,5
12:00:PM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.15,MUJER,5
10:00:AM,PUEBLA,PUEBLA,1.15,HOMBRE,5
6:59:16AM,ESTADODEMEXICO,CUAUTITLANIZCALLI,1.15,MUJER,5
1:00:47AM,ESTADODEMEXICO,TEOLOYUCAN,1.15,HOMBRE,6
10:20:AM,PUEBLA,SANPEDROCHOLULA,1.15,HOMBRE,6
5:30:AM,ESTADODEMEXICO,CHIMALHUACAN,1.15,HOMBRE,6
8:35:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.15,HOMBRE,6
8:20:AM,ESTADODEMEXICO,OTUMBA,1.15,HOMBRE,6
1:00:11AM,ESTADODEMEXICO,AMECAMECA,1.15,MUJER,7
3:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.15,HOMBRE,7
8:00:AM,ESTADODEMEXICO,NICOLASROMERO,1.15,HOMBRE,7
11:00:AM,ESTADODEMEXICO,CHALCO,1.15,HOMBRE,7
7:00:AM,NUEVOLEON,GARCIA,1.15,MUJER,7
8:30:AM,PUEBLA,SANMARTINTEXMELUCAN,1.15,MUJER,8
5:30:AM,ESTADODEMEXICO,SANMATEOATENCO,1.15,MUJER,8
10:36:07AM,SONORA,HERMOSILLO,1.15,MUJER,8
7:30:AM,AGUASCALIENTES,AGUASCALIENTES,1.15,MUJER,8
10:00:AM,PUEBLA,PUEBLA,1.15,HOMBRE,9
5:00:AM,MORELOS,CUERNAVACA,1.15,MUJER,10
12:00:PM,ESTADODEMEXICO,TOLUCA,1.15,HOMBRE,11
9:00:AM,ESTADODEMEXICO,CUAUTITLANIZCALLI,1.15,HOMBRE,11
10:00:AM,PUEBLA,PUEBLA,1.15,HOMBRE,13
12:00:PM,ZACATECAS,TABASCO,1.15,HOMBRE,23
1:00:AM,CHIHUAHUA,JUAREZ,1.15,HOMBRE,42
12:00:PM,COLIMA,TECOMAN,1.15,MUJER,null
10:36:07AM,SONORA,HERMOSILLO,1.15,MUJER,null
12:00:PM,VERACRUZ,XALAPA,1.16,MUJER,5
3:30:AM,ESTADODEMEXICO,CUAUTITLANIZCALLI,1.17,MUJER,5
4:00:AM,ESTADODEMEXICO,TULTITLAN,1.17,HOMBRE,5
7:00:AM,PUEBLA,TEPEACA,1.17,MUJER,7
10:00:AM,ESTADODEMEXICO,TENANGODELVALLE,1.17,HOMBRE,7
10:03:AM,PUEBLA,HUEYTAMALCO,1.2,HOMBRE,2
3:00:AM,ESTADODEMEXICO,ATLACOMULCO,1.2,HOMBRE,2
11:00:51AM,ESTADODEMEXICO,TOLUCA,1.2,MUJER,3
5:15:38AM,ESTADODEMEXICO,ZUMPANGO,1.2,HOMBRE,3
8:15:AM,ESTADODEMEXICO,TECAMAC,1.2,HOMBRE,3
9:30:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.2,MUJER,3
12:00:PM,CIUDADDEMEXICO,MIGUELHIDALGO,1.2,MUJER,4
3:00:AM,PUEBLA,HUAUCHINANGO,1.2,HOMBRE,4
8:40:18AM,ESTADODEMEXICO,TOLUCA,1.2,MUJER,4
2:00:AM,ESTADODEMEXICO,METEPEC,1.2,HOMBRE,4
10:30:AM,PUEBLA,TEPEACA,1.2,MUJER,4
12:00:PM,HIDALGO,MINERALDELAREFORMA,1.2,MUJER,5
6:00:AM,MORELOS,CUERNAVACA,1.2,MUJER,5
10:30:AM,GUERRERO,IGUALADELAINDEPENDENCIA,1.2,HOMBRE,5
12:00:PM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.2,HOMBRE,5
11:00:AM,SONORA,HERMOSILLO,1.2,MUJER,5
7:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.2,MUJER,5
9:00:AM,QUERETARO,TEQUISQUIAPAN,1.2,MUJER,5
12:00:PM,CIUDADDEMEXICO,AZCAPOTZALCO,1.2,HOMBRE,6
12:00:PM,ESTADODEMEXICO,CUAUTITLAN,1.2,HOMBRE,6
12:00:PM,CIUDADDEMEXICO,BENITOJUAREZ,1.2,HOMBRE,6
4:00:AM,TAMAULIPAS,NUEVOLAREDO,1.2,MUJER,6
7:40:AM,GUERRERO,COPALA,1.2,MUJER,6
3:00:AM,PUEBLA,CHIGNAHUAPAN,1.2,HOMBRE,6
8:10:AM,JALISCO,null,1.2,HOMBRE,6
2:00:AM,PUEBLA,TEPEACA,1.2,HOMBRE,6
8:00:AM,MORELOS,YAUTEPEC,1.2,HOMBRE,6
6:30:AM,DURANGO,DURANGO,1.2,MUJER,6
7:30:AM,ESTADODEMEXICO,TEMAMATLA,1.2,MUJER,6
7:20:AM,PUEBLA,PUEBLA,1.2,HOMBRE,6
5:30:AM,ESTADODEMEXICO,ATIZAPANDEZARAGOZA,1.2,MUJER,6
11:00:AM,SINALOA,CULIACAN,1.2,HOMBRE,6
3:00:AM,ESTADODEMEXICO,JIQUIPILCO,1.2,HOMBRE,6
1:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.2,HOMBRE,6
5:00:AM,PUEBLA,XICOTEPEC,1.2,HOMBRE,7
12:00:PM,CHIAPAS,TUXTLAGUTIERREZ,1.2,HOMBRE,7
7:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.2,HOMBRE,7
6:40:AM,ESTADODEMEXICO,ELORO,1.2,MUJER,7
9:00:AM,ESTADODEMEXICO,ATIZAPANDEZARAGOZA,1.2,HOMBRE,7
10:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.2,MUJER,7
9:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.2,HOMBRE,7
6:00:AM,DURANGO,DURANGO,1.2,HOMBRE,7
11:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.2,MUJER,7
4:00:AM,ESTADODEMEXICO,LAPAZ,1.2,MUJER,7
11:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.2,MUJER,7
1:00:09AM,ESTADODEMEXICO,null,1.2,HOMBRE,8
12:00:PM,CIUDADDEMEXICO,LAMAGDALENACONTRERAS,1.2,HOMBRE,8
11:00:39AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.2,MUJER,8
12:00:PM,CIUDADDEMEXICO,IZTAPALAPA,1.2,MUJER,8
12:15:PM,PUEBLA,PUEBLA,1.2,HOMBRE,8
8:00:AM,ESTADODEMEXICO,TECAMAC,1.2,MUJER,8
5:00:AM,PUEBLA,PUEBLA,1.2,MUJER,8
6:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.2,HOMBRE,8
5:30:12AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.2,HOMBRE,8
11:00:AM,PUEBLA,PUEBLA,1.2,HOMBRE,8
7:00:AM,PUEBLA,TEPEACA,1.2,MUJER,8
7:15:AM,ESTADODEMEXICO,CHIMALHUACAN,1.2,MUJER,8
9:00:AM,SINALOA,CULIACAN,1.2,HOMBRE,8
4:00:AM,ESTADODEMEXICO,CHALCO,1.2,HOMBRE,8
9:00:AM,ESTADODEMEXICO,CHALCO,1.2,HOMBRE,8
10:00:AM,ESTADODEMEXICO,COACALCODEBERRIOZABAL,1.2,MUJER,8
10:00:AM,ESTADODEMEXICO,COACALCODEBERRIOZABAL,1.2,MUJER,8
4:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.2,HOMBRE,8
8:00:AM,ESTADODEMEXICO,SANMATEOATENCO,1.2,MUJER,8
8:00:AM,PUEBLA,PUEBLA,1.2,MUJER,8
1:00:AM,PUEBLA,HUAUCHINANGO,1.2,MUJER,8
10:00:AM,ESTADODEMEXICO,JIQUIPILCO,1.2,HOMBRE,8
4:30:AM,YUCATAN,VALLADOLID,1.2,MUJER,8
4:00:AM,ESTADODEMEXICO,CHIAUTLA,1.2,HOMBRE,8
12:00:PM,CIUDADDEMEXICO,CUAUHTEMOC,1.2,HOMBRE,8
6:00:AM,SONORA,HERMOSILLO,1.2,MUJER,8
10:00:30AM,CHIAPAS,VILLACOMALTITLAN,1.2,MUJER,8
6:30:AM,COLIMA,VILLADEALVAREZ,1.2,MUJER,8
10:00:AM,MICHOACAN,LAZAROCARDENAS,1.2,MUJER,8
12:00:PM,PUEBLA,PUEBLA,1.2,MUJER,9
12:00:PM,MICHOACAN,MORELIA,1.2,HOMBRE,9
9:30:AM,CHIHUAHUA,CUAUHTEMOC,1.2,HOMBRE,9
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.2,HOMBRE,9
1:00:AM,BAJACALIFORNIA,ENSENADA,1.2,MUJER,9
4:00:AM,BAJACALIFORNIA,ENSENADA,1.2,MUJER,9
1:00:AM,BAJACALIFORNIA,TIJUANA,1.2,HOMBRE,9
8:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.2,HOMBRE,9
6:30:AM,PUEBLA,PUEBLA,1.2,HOMBRE,9
1:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.2,MUJER,9
12:00:PM,PUEBLA,ATLIXCO,1.2,MUJER,9
4:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.2,HOMBRE,9
2:00:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.2,MUJER,9
11:30:AM,PUEBLA,ZACAPOAXTLA,1.2,MUJER,9
10:00:AM,PUEBLA,PUEBLA,1.2,HOMBRE,10
12:00:PM,CIUDADDEMEXICO,CUAUHTEMOC,1.2,HOMBRE,10
2:40:AM,ESTADODEMEXICO,CHIMALHUACAN,1.2,MUJER,10
10:00:AM,QUERETARO,QUERETARO,1.2,HOMBRE,10
5:00:AM,PUEBLA,PUEBLA,1.2,MUJER,10
8:00:AM,ESTADODEMEXICO,VILLAVICTORIA,1.2,HOMBRE,10
12:00:PM,VERACRUZ,XALAPA,1.2,HOMBRE,11
